network_method	network_db	network_cutoff	experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC	pval_rank	go_slim_pir	genes	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac
M1	string	0.9	network_modules	1	TRUE	1.4563812368846755e-79	71	92	43	0.4673913043478261	0.6056338028169014	GO:0045109	GO:BP	intermediate filament organization	16175	11280		0.02127659574468085	0.041666666666666664	71	16104	43	49	28	16055	16175	0.5297138273481603	2	GO:0032501;GO:0032502;GO:0006996	ENSG00000111057;ENSG00000128422;ENSG00000109061;ENSG00000185479;ENSG00000171346;ENSG00000175602;ENSG00000170819;ENSG00000143013;ENSG00000108417;ENSG00000172379;ENSG00000185640;ENSG00000170486;ENSG00000171345;ENSG00000135443;ENSG00000127328;ENSG00000170442;ENSG00000167916;ENSG00000186081;ENSG00000125898;ENSG00000186442;ENSG00000171360;ENSG00000125124;ENSG00000173226;ENSG00000170454;ENSG00000122507;ENSG00000163093;ENSG00000173908;ENSG00000141013;ENSG00000139437;ENSG00000205542;ENSG00000113966;ENSG00000174483;ENSG00000204889;ENSG00000205426;ENSG00000135406;ENSG00000170477;ENSG00000205420;ENSG00000167767;ENSG00000169583;ENSG00000170484;ENSG00000139648;ENSG00000171446;ENSG00000170465;ENSG00000186832;ENSG00000179941;ENSG00000167768;ENSG00000197079;ENSG00000172867;ENSG00000072694;ENSG00000204897;ENSG00000169122;ENSG00000138686;ENSG00000125863;ENSG00000138587;ENSG00000185069;ENSG00000247596;ENSG00000171401;ENSG00000175084;ENSG00000140463;ENSG00000165533;ENSG00000177030;ENSG00000169744;ENSG00000214413;ENSG00000196859;ENSG00000186847;ENSG00000188566;ENSG00000181004;ENSG00000170423;ENSG00000186393;ENSG00000145982;ENSG00000099204;ENSG00000108759;ENSG00000186049;ENSG00000135723;ENSG00000008323;ENSG00000107957;ENSG00000125864;ENSG00000075891;ENSG00000100814;ENSG00000171914;ENSG00000186395;ENSG00000186812;ENSG00000197915;ENSG00000153066;ENSG00000135480;ENSG00000174576;ENSG00000174429;ENSG00000182253;ENSG00000187821;ENSG00000171403;ENSG00000100558;ENSG00000183576;ENSG00000130558;ENSG00000120318;ENSG00000175764	2	1	GO:0045109	-	-
M1	string	0.9	network_modules	1	TRUE	3.6697411122118205e-60	128	72	41	0.5694444444444444	0.3203125	REAC:R-HSA-6809371	REAC	Formation of the cornified envelope	10916	969		0.06382978723404255	0.08333333333333333	128	10788	41	31	87	10757	10916	0.4221576337633189	4	GO:0032501;GO:0032502;GO:0006996	ENSG00000111057;ENSG00000128422;ENSG00000109061;ENSG00000185479;ENSG00000171346;ENSG00000175602;ENSG00000170819;ENSG00000143013;ENSG00000108417;ENSG00000172379;ENSG00000185640;ENSG00000170486;ENSG00000171345;ENSG00000135443;ENSG00000127328;ENSG00000170442;ENSG00000167916;ENSG00000186081;ENSG00000125898;ENSG00000186442;ENSG00000171360;ENSG00000125124;ENSG00000173226;ENSG00000170454;ENSG00000122507;ENSG00000163093;ENSG00000173908;ENSG00000141013;ENSG00000139437;ENSG00000205542;ENSG00000113966;ENSG00000174483;ENSG00000204889;ENSG00000205426;ENSG00000135406;ENSG00000170477;ENSG00000205420;ENSG00000167767;ENSG00000169583;ENSG00000170484;ENSG00000139648;ENSG00000171446;ENSG00000170465;ENSG00000186832;ENSG00000179941;ENSG00000167768;ENSG00000197079;ENSG00000172867;ENSG00000072694;ENSG00000204897;ENSG00000169122;ENSG00000138686;ENSG00000125863;ENSG00000138587;ENSG00000185069;ENSG00000247596;ENSG00000171401;ENSG00000175084;ENSG00000140463;ENSG00000165533;ENSG00000177030;ENSG00000169744;ENSG00000214413;ENSG00000196859;ENSG00000186847;ENSG00000188566;ENSG00000181004;ENSG00000170423;ENSG00000186393;ENSG00000145982;ENSG00000099204;ENSG00000108759;ENSG00000186049;ENSG00000135723;ENSG00000008323;ENSG00000107957;ENSG00000125864;ENSG00000075891;ENSG00000100814;ENSG00000171914;ENSG00000186395;ENSG00000186812;ENSG00000197915;ENSG00000153066;ENSG00000135480;ENSG00000174576;ENSG00000174429;ENSG00000182253;ENSG00000187821;ENSG00000171403;ENSG00000100558;ENSG00000183576;ENSG00000130558;ENSG00000120318;ENSG00000175764	1	1	-	-	REAC:R-HSA-6809371
M1	string	0.9	network_modules	1	TRUE	2.7669172862191128e-34	86	31	21	0.6774193548387096	0.2441860465116279	KEGG:05150	KEGG	Staphylococcus aureus infection	8484	439		0.1702127659574468	0.1875	86	8398	21	10	65	8388	8484	0.40341192258972175	9	GO:0032501;GO:0032502;GO:0006996	ENSG00000111057;ENSG00000128422;ENSG00000109061;ENSG00000185479;ENSG00000171346;ENSG00000175602;ENSG00000170819;ENSG00000143013;ENSG00000108417;ENSG00000172379;ENSG00000185640;ENSG00000170486;ENSG00000171345;ENSG00000135443;ENSG00000127328;ENSG00000170442;ENSG00000167916;ENSG00000186081;ENSG00000125898;ENSG00000186442;ENSG00000171360;ENSG00000125124;ENSG00000173226;ENSG00000170454;ENSG00000122507;ENSG00000163093;ENSG00000173908;ENSG00000141013;ENSG00000139437;ENSG00000205542;ENSG00000113966;ENSG00000174483;ENSG00000204889;ENSG00000205426;ENSG00000135406;ENSG00000170477;ENSG00000205420;ENSG00000167767;ENSG00000169583;ENSG00000170484;ENSG00000139648;ENSG00000171446;ENSG00000170465;ENSG00000186832;ENSG00000179941;ENSG00000167768;ENSG00000197079;ENSG00000172867;ENSG00000072694;ENSG00000204897;ENSG00000169122;ENSG00000138686;ENSG00000125863;ENSG00000138587;ENSG00000185069;ENSG00000247596;ENSG00000171401;ENSG00000175084;ENSG00000140463;ENSG00000165533;ENSG00000177030;ENSG00000169744;ENSG00000214413;ENSG00000196859;ENSG00000186847;ENSG00000188566;ENSG00000181004;ENSG00000170423;ENSG00000186393;ENSG00000145982;ENSG00000099204;ENSG00000108759;ENSG00000186049;ENSG00000135723;ENSG00000008323;ENSG00000107957;ENSG00000125864;ENSG00000075891;ENSG00000100814;ENSG00000171914;ENSG00000186395;ENSG00000186812;ENSG00000197915;ENSG00000153066;ENSG00000135480;ENSG00000174576;ENSG00000174429;ENSG00000182253;ENSG00000187821;ENSG00000171403;ENSG00000100558;ENSG00000183576;ENSG00000130558;ENSG00000120318;ENSG00000175764	1	1	-	KEGG:05150	-
M1	string	0.9	network_modules	2	TRUE	1.539157815200942e-78	510	91	67	0.7362637362637363	0.13137254901960785	GO:0007169	GO:BP	cell surface receptor protein tyrosine kinase signaling pathway	16175	2733		0	0.0017543859649122807	510	15665	67	24	443	15641	16175	0.3033490519443872	1	GO:0032502;GO:0002376;GO:0007155;GO:0050896;GO:0036211;GO:0006793;GO:0050789;GO:0001775	ENSG00000196396;ENSG00000105976;ENSG00000141968;ENSG00000171608;ENSG00000160867;ENSG00000147443;ENSG00000050820;ENSG00000182511;ENSG00000173757;ENSG00000140443;ENSG00000010810;ENSG00000160691;ENSG00000162434;ENSG00000143322;ENSG00000186716;ENSG00000033327;ENSG00000126561;ENSG00000116285;ENSG00000043462;ENSG00000061938;ENSG00000113721;ENSG00000081237;ENSG00000143226;ENSG00000160791;ENSG00000160293;ENSG00000077782;ENSG00000107263;ENSG00000134215;ENSG00000105647;ENSG00000115415;ENSG00000121879;ENSG00000153233;ENSG00000185338;ENSG00000141736;ENSG00000066468;ENSG00000128052;ENSG00000103653;ENSG00000178568;ENSG00000145675;ENSG00000136573;ENSG00000065361;ENSG00000152822;ENSG00000197943;ENSG00000097007;ENSG00000157404;ENSG00000261371;ENSG00000133056;ENSG00000105851;ENSG00000124181;ENSG00000169398;ENSG00000182866;ENSG00000254087;ENSG00000120899;ENSG00000197122;ENSG00000134853;ENSG00000168610;ENSG00000099942;ENSG00000160999;ENSG00000102755;ENSG00000127947;ENSG00000179295;ENSG00000010671;ENSG00000111679;ENSG00000106070;ENSG00000115085;ENSG00000165731;ENSG00000259207;ENSG00000171105;ENSG00000101336;ENSG00000213658;ENSG00000113263;ENSG00000176105;ENSG00000146648;ENSG00000115904;ENSG00000117461;ENSG00000177885;ENSG00000141293;ENSG00000117560;ENSG00000071051;ENSG00000110395;ENSG00000051382;ENSG00000145715;ENSG00000096968;ENSG00000109458;ENSG00000165025;ENSG00000158092;ENSG00000007312;ENSG00000105397;ENSG00000115325;ENSG00000167193;ENSG00000114423	1	1	GO:0007169	-	-
M1	string	0.9	network_modules	2	TRUE	6.4945920915029915e-40	39	85	24	0.2823529411764706	0.6153846153846154	REAC:R-HSA-1433557	REAC	Signaling by SCF-KIT	10916	2306		0.008787346221441126	0.010526315789473684	39	10877	24	61	15	10816	10916	0.4139174878628864	6	GO:0032502;GO:0002376;GO:0007155;GO:0050896;GO:0036211;GO:0006793;GO:0050789;GO:0001775	ENSG00000196396;ENSG00000105976;ENSG00000141968;ENSG00000171608;ENSG00000160867;ENSG00000147443;ENSG00000050820;ENSG00000182511;ENSG00000173757;ENSG00000140443;ENSG00000010810;ENSG00000160691;ENSG00000162434;ENSG00000143322;ENSG00000186716;ENSG00000033327;ENSG00000126561;ENSG00000116285;ENSG00000043462;ENSG00000061938;ENSG00000113721;ENSG00000081237;ENSG00000143226;ENSG00000160791;ENSG00000160293;ENSG00000077782;ENSG00000107263;ENSG00000134215;ENSG00000105647;ENSG00000115415;ENSG00000121879;ENSG00000153233;ENSG00000185338;ENSG00000141736;ENSG00000066468;ENSG00000128052;ENSG00000103653;ENSG00000178568;ENSG00000145675;ENSG00000136573;ENSG00000065361;ENSG00000152822;ENSG00000197943;ENSG00000097007;ENSG00000157404;ENSG00000261371;ENSG00000133056;ENSG00000105851;ENSG00000124181;ENSG00000169398;ENSG00000182866;ENSG00000254087;ENSG00000120899;ENSG00000197122;ENSG00000134853;ENSG00000168610;ENSG00000099942;ENSG00000160999;ENSG00000102755;ENSG00000127947;ENSG00000179295;ENSG00000010671;ENSG00000111679;ENSG00000106070;ENSG00000115085;ENSG00000165731;ENSG00000259207;ENSG00000171105;ENSG00000101336;ENSG00000213658;ENSG00000113263;ENSG00000176105;ENSG00000146648;ENSG00000115904;ENSG00000117461;ENSG00000177885;ENSG00000141293;ENSG00000117560;ENSG00000071051;ENSG00000110395;ENSG00000051382;ENSG00000145715;ENSG00000096968;ENSG00000109458;ENSG00000165025;ENSG00000158092;ENSG00000007312;ENSG00000105397;ENSG00000115325;ENSG00000167193;ENSG00000114423	2	2	-	-	REAC:R-HSA-1433557
M1	string	0.9	network_modules	2	TRUE	1.007432273585021e-34	84	86	28	0.32558139534883723	0.3333333333333333	KEGG:04012	KEGG	ErbB signaling pathway	8484	245		0.014059753954305799	0.015789473684210527	84	8400	28	58	56	8342	8484	0.3226489749360218	9	GO:0032502;GO:0002376;GO:0007155;GO:0050896;GO:0036211;GO:0006793;GO:0050789;GO:0001775	ENSG00000196396;ENSG00000105976;ENSG00000141968;ENSG00000171608;ENSG00000160867;ENSG00000147443;ENSG00000050820;ENSG00000182511;ENSG00000173757;ENSG00000140443;ENSG00000010810;ENSG00000160691;ENSG00000162434;ENSG00000143322;ENSG00000186716;ENSG00000033327;ENSG00000126561;ENSG00000116285;ENSG00000043462;ENSG00000061938;ENSG00000113721;ENSG00000081237;ENSG00000143226;ENSG00000160791;ENSG00000160293;ENSG00000077782;ENSG00000107263;ENSG00000134215;ENSG00000105647;ENSG00000115415;ENSG00000121879;ENSG00000153233;ENSG00000185338;ENSG00000141736;ENSG00000066468;ENSG00000128052;ENSG00000103653;ENSG00000178568;ENSG00000145675;ENSG00000136573;ENSG00000065361;ENSG00000152822;ENSG00000197943;ENSG00000097007;ENSG00000157404;ENSG00000261371;ENSG00000133056;ENSG00000105851;ENSG00000124181;ENSG00000169398;ENSG00000182866;ENSG00000254087;ENSG00000120899;ENSG00000197122;ENSG00000134853;ENSG00000168610;ENSG00000099942;ENSG00000160999;ENSG00000102755;ENSG00000127947;ENSG00000179295;ENSG00000010671;ENSG00000111679;ENSG00000106070;ENSG00000115085;ENSG00000165731;ENSG00000259207;ENSG00000171105;ENSG00000101336;ENSG00000213658;ENSG00000113263;ENSG00000176105;ENSG00000146648;ENSG00000115904;ENSG00000117461;ENSG00000177885;ENSG00000141293;ENSG00000117560;ENSG00000071051;ENSG00000110395;ENSG00000051382;ENSG00000145715;ENSG00000096968;ENSG00000109458;ENSG00000165025;ENSG00000158092;ENSG00000007312;ENSG00000105397;ENSG00000115325;ENSG00000167193;ENSG00000114423	1	1	-	KEGG:04012	-
M1	string	0.9	network_modules	3	TRUE	1.3411093726510332e-80	158	84	51	0.6071428571428571	0.3227848101265823	GO:0140053	GO:BP	mitochondrial gene expression	16175	19653		0	0.027777777777777776	158	16017	51	33	107	15984	16175	0.4388540458214597	1	GO:0016070;GO:0006412;GO:0050789	ENSG00000148090;ENSG00000178952;ENSG00000119689;ENSG00000148672;ENSG00000156502;ENSG00000174547;ENSG00000122033;ENSG00000062582;ENSG00000074071;ENSG00000090263;ENSG00000067704;ENSG00000182810;ENSG00000148187;ENSG00000023330;ENSG00000164347;ENSG00000118246;ENSG00000182199;ENSG00000165688;ENSG00000103202;ENSG00000122140;ENSG00000132463;ENSG00000108561;ENSG00000144029;ENSG00000144381;ENSG00000105379;ENSG00000132591;ENSG00000075239;ENSG00000132153;ENSG00000137133;ENSG00000181610;ENSG00000148824;ENSG00000136463;ENSG00000062485;ENSG00000175756;ENSG00000125445;ENSG00000182180;ENSG00000163319;ENSG00000138035;ENSG00000147586;ENSG00000102763;ENSG00000239789;ENSG00000036473;ENSG00000132676;ENSG00000006744;ENSG00000140374;ENSG00000137992;ENSG00000165526;ENSG00000120333;ENSG00000215251;ENSG00000174173;ENSG00000135972;ENSG00000103707;ENSG00000172171;ENSG00000196365;ENSG00000074582;ENSG00000156469;ENSG00000123297;ENSG00000108179;ENSG00000125901;ENSG00000138095;ENSG00000181991;ENSG00000119705;ENSG00000105819;ENSG00000124279;ENSG00000104980;ENSG00000113048;ENSG00000243927;ENSG00000132300;ENSG00000099821;ENSG00000134905;ENSG00000108064;ENSG00000115419;ENSG00000107815;ENSG00000155906;ENSG00000183010;ENSG00000112855;ENSG00000175110;ENSG00000171861;ENSG00000119673;ENSG00000116898;ENSG00000131368;ENSG00000244005;ENSG00000177646;ENSG00000048544;ENSG00000139428;ENSG00000102738;ENSG00000101181;ENSG00000011376	1	1	GO:0140053	-	-
M1	string	0.9	network_modules	3	TRUE	9.381798566492784e-48	93	76	33	0.4342105263157895	0.3548387096774194	REAC:R-HSA-5368287	REAC	Mitochondrial translation	10916	1473		0.05714285714285714	0.08333333333333333	93	10823	33	43	60	10780	10916	0.3878240768546875	3	GO:0016070;GO:0006412;GO:0050789	ENSG00000148090;ENSG00000178952;ENSG00000119689;ENSG00000148672;ENSG00000156502;ENSG00000174547;ENSG00000122033;ENSG00000062582;ENSG00000074071;ENSG00000090263;ENSG00000067704;ENSG00000182810;ENSG00000148187;ENSG00000023330;ENSG00000164347;ENSG00000118246;ENSG00000182199;ENSG00000165688;ENSG00000103202;ENSG00000122140;ENSG00000132463;ENSG00000108561;ENSG00000144029;ENSG00000144381;ENSG00000105379;ENSG00000132591;ENSG00000075239;ENSG00000132153;ENSG00000137133;ENSG00000181610;ENSG00000148824;ENSG00000136463;ENSG00000062485;ENSG00000175756;ENSG00000125445;ENSG00000182180;ENSG00000163319;ENSG00000138035;ENSG00000147586;ENSG00000102763;ENSG00000239789;ENSG00000036473;ENSG00000132676;ENSG00000006744;ENSG00000140374;ENSG00000137992;ENSG00000165526;ENSG00000120333;ENSG00000215251;ENSG00000174173;ENSG00000135972;ENSG00000103707;ENSG00000172171;ENSG00000196365;ENSG00000074582;ENSG00000156469;ENSG00000123297;ENSG00000108179;ENSG00000125901;ENSG00000138095;ENSG00000181991;ENSG00000119705;ENSG00000105819;ENSG00000124279;ENSG00000104980;ENSG00000113048;ENSG00000243927;ENSG00000132300;ENSG00000099821;ENSG00000134905;ENSG00000108064;ENSG00000115419;ENSG00000107815;ENSG00000155906;ENSG00000183010;ENSG00000112855;ENSG00000175110;ENSG00000171861;ENSG00000119673;ENSG00000116898;ENSG00000131368;ENSG00000244005;ENSG00000177646;ENSG00000048544;ENSG00000139428;ENSG00000102738;ENSG00000101181;ENSG00000011376	1	1	-	-	REAC:R-HSA-5368287
M1	string	0.9	network_modules	4	TRUE	2.0082079902795566e-74	83	64	43	0.671875	0.5180722891566265	KEGG:04146	KEGG	Peroxisome	8484	282		0	0.010101010101010102	83	8401	43	21	40	8380	8484	0.5864734058502519	1	GO:0007031;GO:0006629;GO:0015031;GO:0006082	ENSG00000034693;ENSG00000162735;ENSG00000101986;ENSG00000173208;ENSG00000142655;ENSG00000162928;ENSG00000121691;ENSG00000121410;ENSG00000215193;ENSG00000104883;ENSG00000197448;ENSG00000197601;ENSG00000131779;ENSG00000108733;ENSG00000170899;ENSG00000244067;ENSG00000117450;ENSG00000127980;ENSG00000163206;ENSG00000143774;ENSG00000121680;ENSG00000002549;ENSG00000132950;ENSG00000197142;ENSG00000167815;ENSG00000166821;ENSG00000100372;ENSG00000126432;ENSG00000164751;ENSG00000161533;ENSG00000101417;ENSG00000133835;ENSG00000136279;ENSG00000148834;ENSG00000102910;ENSG00000156521;ENSG00000115919;ENSG00000137106;ENSG00000107537;ENSG00000120992;ENSG00000124587;ENSG00000157911;ENSG00000117592;ENSG00000182793;ENSG00000066583;ENSG00000241484;ENSG00000142657;ENSG00000167508;ENSG00000116171;ENSG00000104687;ENSG00000123131;ENSG00000112357;ENSG00000164398;ENSG00000113790;ENSG00000096006;ENSG00000116906;ENSG00000060971;ENSG00000198478;ENSG00000087008;ENSG00000115425;ENSG00000131373;ENSG00000095321;ENSG00000005469;ENSG00000140284;ENSG00000120915;ENSG00000240303;ENSG00000180011;ENSG00000138138;ENSG00000167468;ENSG00000148218;ENSG00000137509;ENSG00000174156;ENSG00000243955;ENSG00000159079;ENSG00000173221;ENSG00000064763;ENSG00000117791;ENSG00000090971;ENSG00000114757;ENSG00000105552;ENSG00000106853;ENSG00000135241;ENSG00000198715;ENSG00000139278;ENSG00000112874;ENSG00000154783	1	1	-	KEGG:04146	-
M1	string	0.9	network_modules	4	TRUE	2.440537522277752e-42	60	73	27	0.3698630136986301	0.45	REAC:R-HSA-9033241	REAC	Peroxisomal protein import	10916	1728		0.02040816326530612	0.030303030303030304	60	10856	27	46	33	10810	10916	0.4043692480342329	3	GO:0007031;GO:0006629;GO:0015031;GO:0006082	ENSG00000034693;ENSG00000162735;ENSG00000101986;ENSG00000173208;ENSG00000142655;ENSG00000162928;ENSG00000121691;ENSG00000121410;ENSG00000215193;ENSG00000104883;ENSG00000197448;ENSG00000197601;ENSG00000131779;ENSG00000108733;ENSG00000170899;ENSG00000244067;ENSG00000117450;ENSG00000127980;ENSG00000163206;ENSG00000143774;ENSG00000121680;ENSG00000002549;ENSG00000132950;ENSG00000197142;ENSG00000167815;ENSG00000166821;ENSG00000100372;ENSG00000126432;ENSG00000164751;ENSG00000161533;ENSG00000101417;ENSG00000133835;ENSG00000136279;ENSG00000148834;ENSG00000102910;ENSG00000156521;ENSG00000115919;ENSG00000137106;ENSG00000107537;ENSG00000120992;ENSG00000124587;ENSG00000157911;ENSG00000117592;ENSG00000182793;ENSG00000066583;ENSG00000241484;ENSG00000142657;ENSG00000167508;ENSG00000116171;ENSG00000104687;ENSG00000123131;ENSG00000112357;ENSG00000164398;ENSG00000113790;ENSG00000096006;ENSG00000116906;ENSG00000060971;ENSG00000198478;ENSG00000087008;ENSG00000115425;ENSG00000131373;ENSG00000095321;ENSG00000005469;ENSG00000140284;ENSG00000120915;ENSG00000240303;ENSG00000180011;ENSG00000138138;ENSG00000167468;ENSG00000148218;ENSG00000137509;ENSG00000174156;ENSG00000243955;ENSG00000159079;ENSG00000173221;ENSG00000064763;ENSG00000117791;ENSG00000090971;ENSG00000114757;ENSG00000105552;ENSG00000106853;ENSG00000135241;ENSG00000198715;ENSG00000139278;ENSG00000112874;ENSG00000154783	2	1	-	-	REAC:R-HSA-9033241
